0,0.609699
2.36211,0.0116702
0.638504,3.312
0.678382,5.77414
-1.15736,4.39886
1.85308,0.342609
0.968053,13.6473
-2.40597,11.5335
-1.802,26.0003
-1.30946,15.6636
-1.33815,18.1151
-0.97318,20.1956
-1.84754,22.4802
0.26783,31.5712
-0.460076,18.0752
0.156614,29.3056
0.441233,31.652
2.43692,38.2463
0.326939,48.5093
0.566254,44.4049
1.36393,47.2888
0.158323,48.0604
0.899322,44.8435
1.86099,57.7845
1.17951,41.4484
-0.434795,56.7475
2.02667,62.6897
-0.104169,48.3452
3.01367,62.8442
3.24471,65.5446
1.87703,66.1561
1.07712,64.6391
1.9797,66.5562
1.61276,61.7008
2.70792,75.7084
2.36462,73.0601
3.46844,76.7017
1.81236,70.4084
3.09326,79.2055
1.83434,74.6255
4.13217,88.8019
3.95146,90.0681
4.04787,90.981
2.02557,83.6451
4.46598,95.0398
2.59873,87.4642
2.37153,94.4093
3.34115,91.8597
2.8691,99.3842
1.8788,95.765
4.26345,103.666
4.27255,106.95
3.93858,111.26
3.60194,113.659
3.26859,106.315
5.61913,117.711
3.64954,113.719
4.97938,120.167
5.92437,117.319
6.15618,117.197
3.55352,118.276
5.11818,120.525
6.14934,122.661
2.86187,124.486
5.89503,126.31
6.15655,127.682
5.67778,129.283
5.67233,131.285
6.15615,137.909
4.68565,134.784
5.88452,138.768
6.95729,137.84
4.83289,141.721
5.79706,147.459
6.11157,149.475
6.04138,145.525
5.68097,146.691
6.90059,156.552
5.90292,150.833
5.41559,154.77
5.52224,156.7
5.81076,158.768
6.30099,165.558
7.51299,165.003
6.70073,163.797
6.96336,165.768
8.9195,170.419
9.70134,172.023
10.3235,169.551
7.29528,172.643
5.99425,175.04
8.22916,176.353
8.06956,173.986
10.043,175.601
7.23286,177.557
9.14197,184.679
9.41082,189.972
7.17711,182.389
10.0886,190.464
9.45803,192.39
9.02656,187.136
7.6285,188.765
10.5361,196.762
11.0701,197.047
9.54593,198.591
