0,0
0.02226,52.7156
-0.36901,35.0758
1.98561,40.5886
0.12428,28.856
2.19405,0.332035
0.65321,48.1069
0.73814,47.2512
1.93447,48.6203
1.50777,53.2236
1.45259,59.7695
1.60045,63.348
1.80192,66.0004
1.95538,69.1058
3.452015,77.7687
2.65592,82.5496
1.02093,87.1063
2.8874,56.3097
3.29444,61.3934
2.98853,66.5242
2.2559,102.31
3.783659,108.374
2.98426,104.013
3.800925,86.6057
2.57698,125.239
2.10002,117.067
4.718707,101.457
4.1695657,125.912
4.2813854,143.683
2.91892,148.464
5.178913,121.401
4.837954,143.468
5.52368,131.406
4.212272,152.129
4.011837,171.243
6.09506,146.464
5.175462,151.486
6.34273,170.327
6.30689,173.321
6.76192,166.414
7.0095,171.399
6.78948,176.356
6.29707,209.321
6.93623,186.294
6.69068,203.6
7.51917,196.159
6.95232,201.089
7.33204,235.049
6.06166,225.951
6.23182,236.49
6.45318,236.703
8.58784,241.548
8.39388,285.767
8.15015,252.677
8.41082,240.268
7.02857,275.134
8.5339,268.678
9.25332,254.727
8.73284,289.842
9.73441,284.594
9.93264,289.927
9.34927,295.198
10.19687,278.71
11.00107,305.721
9.57207,288.185
10.60939,292.896
10.38425,297.62
10.05024,326.675
10.54153,332.266
11.18037,311.69
10.78282,316.37
10.39902,347.955
10.74156,353.154
11.97591,330.249
10.54342,363.485
11.57124,339.458
12.65722,343.99
12.61808,348.599
12.49095,353.113
12.79203,389.416
12.12212,394.479
12.84575,366.665
13.17011,404.575
13.31628,375.618
12.85275,414.587
13.25584,419.466
12.83748,388.9
14.2004,393.295
14.6272,397.662
14.7187,439.345
14.01993,444.286
14.8224,441.245
15.2172,414.986
14.8864,419.228
15.3691,423.566
15.3216,468.413
15.1293,432.019
14.7083,436.199
15.6151,440.381
16.3785,444.577
17.3101,475.514
14.8087,452.841
16.4366,501.844
17.7941,486.561
17.2473,465.087
17.494,469.054
17.0609,473.103
17.0949,499.252
17.518,481.087
17.5376,485.047
18.5534,488.946
18.066,543.177
19.0952,496.714
19.251,552.169
19.6138,525.39
18.33,561.014
19.737,522.75
19.6858,515.763
19.1082,519.504
20.0422,530.317
18.6102,526.907
21.3505,548.602
19.7235,591.384
21.3009,541.462
19.8296,544.711
20.4197,547.881
19.7634,548.497
20.7552,552.045
20.3764,616.718
22.3903,560.229
22.2139,563.193
22.2212,565.783
22.9701,569.905
22.2942,572.946
22.0464,576.04
22.6085,579.139
22.0927,582.092
24.2045,585.134
22.5938,588.849
23.848,592.008
23.189,593.939
21.6875,598.295
24.1965,601.413
23.1138,604.449
22.625,607.468
19.3628,607.817
25.37,620.463
