0,0.011258
0.443717,6.41903
2.96553,8.8218
0.534478,9.0313
0.796532,9.62457
0.551351,11.8111
3.20021,13.1227
0.842526,8.34224
1.61119,13.8034
1.87982,13.0907
1.43567,14.3939
1.10097,12.1173
1.79332,16.7776
2.87753,13.2937
3.0328,13.9546
2.18073,17.6071
3.54383,18.2679
3.93171,16.4585
4.86161,17.0649
3.28014,20.2521
2.13102,18.27
3.81305,22.2598
1.86235,21.8577
3.95045,20.1401
3.93076,20.7861
4.76131,25.0171
4.41834,21.9949
3.23041,22.5701
4.92774,23.0934
5.72081,23.8206
6.29832,24.4255
4.56563,25.0251
6.04247,26.8903
3.99043,26.2667
5.95208,29.3197
4.5331,27.4091
5.4474,28.0355
5.0101,29.6866
5.16657,29.255
7.09165,34.0273
7.64689,30.3529
6.67102,30.9587
6.32391,31.5597
7.67491,34.6499
8.56454,32.8121
6.52658,35.5918
9.061,37.728
8.89017,36.5224
9.37253,36.6175
9.34681,35.5997
8.86538,36.173
9.26136,36.7341
8.45548,37.2911
8.00681,39.9735
9.78035,38.463
9.55787,38.9699
10.9162,39.5225
9.39921,42.8145
11.4259,43.8399
9.96619,44.3218
11.0102,44.669
10.9571,42.2666
11.0532,42.819
10.3406,43.4315
11.7786,47.5313
10.5134,44.4366
11.2623,44.9464
11.2015,50.2174
12.1119,46.0288
12.6034,50.0539
11.3397,50.6159
12.0771,47.5703
12.2992,48.072
12.2509,48.6223
11.2205,49.0743
12.4164,49.6588
13.0909,50.0662
13.9955,55.5167
13.9157,51.1116
14.896,51.652
13.796,52.136
13.8131,55.4759
13.5561,58.0976
14.6468,53.5679
11.4609,54.0054
14.5298,58.639
13.6646,54.995
15.5055,57.652
14.4643,55.9345
14.0582,56.3967
13.9113,56.8592
15.8917,62.4149
15.5335,57.6858
15.9592,58.1716
14.1636,58.6948
16.0417,59.096
17.193,59.491
15.9639,59.9991
17.5963,60.3766
16.5569,60.8732
17.2016,61.3282
16.1062,67.4989
16.9089,67.8227
18.0606,62.524
20.7382,64.6736
18.7029,62.4301
17.6614,64.5539
21.2015,65.9387
19.4297,64.6626
19.6078,65.4333
18.6136,65.4595
21.6223,66.8986
19.5874,65.7292
18.4175,66.4899
20.7164,65.4095
21.2891,67.5611
19.7213,70.0658
20.6088,66.4796
20.7511,68.2465
22.6232,69.7437
21.9026,69.1265
21.479,69.3541
21.4911,69.7226
23.7923,71.0401
22.0827,70.2804
23.7996,69.1503
24.8174,71.7362
21.0397,71.1855
25.7994,72.4887
23.2832,72.7386
26.0234,72.9969
24.8148,73.0894
22.8638,72.667
21.6195,82.1639
24.9007,74.0215
23.3798,73.8929
24.6205,73.6684
25.6259,74.4812
23.785,74.2643
26.7206,74.7708
23.5172,74.8173
28.7287,74.0879
25.9187,76.0299
27.2733,73.1393
25.5337,75.8373
27.4598,73.8444
27.1693,76.0334
28.2106,74.8967
26.0186,76.647
29.0607,76.8893
27.6745,77.1309
26.3922,77.4777
28.537,77.2168
28.958,77.8596
27.4372,77.9473
29.1345,78.9482
29.5528,77.2318
29.1249,78.5144
29.4799,78.4108
29.8199,78.0086
30.0535,80.069
29.0313,76.802
28.4213,78.8888
29.4863,80.5876
29.5137,79.7332
29.3007,81.2898
32.5267,79.9908
31.2393,78.0783
32.7953,80.4032
31.3551,76.7824
30.366,80.1445
35.2214,77.7738
33.3967,78.3331
32.6526,80.7032
33.1491,80.2836
30.4881,80.7448
33.6518,81.0709
33.9038,76.0323
32.3641,81.1515
34.0644,83.5609
35.1468,77.9716
37.3716,81.127
35.628,82.0085
32.2761,84.0711
35.0552,82.3526
33.9083,81.465
34.2786,84.3963
36.0108,82.6339
35.6396,84.3538
37.3227,77.339
35.8395,81.037
36.8554,77.4693
36.6081,81.9625
32.8337,100.273
36.6407,78.4985
37.1005,82.2763
37.1805,85.1216
36.258,82.001
37.17,85.4707
36.7693,85.4028
38.2025,85.4427
37.8772,84.2954
38.6733,85.6852
38.0055,85.6815
36.1655,85.7393
37.2559,85.7848
39.9726,85.8658
38.5012,85.8208
40.3832,79.9884
41.3554,81.3063
39.4889,82.1126
38.9123,86.0122
38.4279,83.6615
39.0053,86.1923
40.013,86.1878
42.6119,86.0251
39.7228,86.2565
39.5785,81.7738
41.1671,86.1934
42.574,86.2208
44.0418,86.2585
42.1724,86.1216
41.3,86.3714
41.8766,86.3639
43.8856,86.298
44.779,86.2312
42.5654,86.3006
43.6929,86.3036
47.2432,81.5347
45.0611,85.4405
43.6931,86.1812
42.7382,86.0406
