11.0094,4.19995
11.5032,3.03929
11.8743,2.79688
11.7873,4.494
12.5418,4.04545
11.585,4.13591
13.4235,4.36813
14.621,3.45877
14.2474,5.02003
15.6227,5.02794
12.7262,5.10264
12.7067,4.73251
15.8134,5.09492
14.8019,5.21979
15.4141,5.2628
14.613,4.93925
15.0702,5.18388
15.5534,4.46965
17.3867,4.56842
15.9209,5.45883
16.6175,4.52112
17.608,5.7096
16.3285,5.49717
17.707,5.79868
18.0397,5.80591
17.0769,5.65204
18.1863,5.88693
16.5865,5.7914
18.4113,5.86886
19.6843,6.1014
18.5389,6.07899
21.3722,6.25224
22.3282,6.44152
24.2177,7.00055
24.4991,6.87377
25.3722,6.85689
25.0098,7.21702
27.3663,7.08493
27.6425,5.99588
29.263,7.31431
33.5719,7.38782
26.1787,7.35177
29.1779,7.54799
29.4323,6.474
28.9533,7.61307
33.293,6.81897
32.8288,7.03989
33.646,6.82368
31.9025,7.64843
32.1302,7.47347
32.044,7.58211
34.4801,7.4798
32.9375,7.68401
37.3535,7.91797
34.0071,7.77735
38.5085,7.75113
42.28,7.69445
40.5534,7.79384
41.8526,7.83528
42.06,8.03921
