0,0
4.180792,1.69538
0.94717,4.62482
4.889469,0.165714
2.91075,4.49374
2.52512,4.92218
3.42981,0.64553
0.78675,0.733124
-0.62939,1.27225
4.227341,2.01229
2.1298,7.97781
1.17125,8.36911
2.74204,8.92452
0.05792,9.23603
4.087017,11.4165
2.46119,6.17975
4.9678737,6.85718
1.9732,12.6132
4.378537,8.28877
3.29024,8.90046
5.00646884,9.64313
4.063694,14.7583
4.105763,15.396
4.237084,15.4587
5.0806309,16.7367
3.94689,13.0174
6.67833,13.6317
5.0981123,18.6351
4.888527,19.2692
4.9655768,15.6941
5.500096,20.4704
4.727961,17.0661
5.234634,19.8506
7.52962,18.4798
6.98118,19.1095
6.70554,19.7862
6.85314,24.4549
6.46382,24.9959
6.95066,25.1635
7.16311,22.5365
7.77258,23.0656
7.39441,25.0681
8.16009,27.9304
7.46265,28.4815
7.89916,25.8317
9.25102,26.5607
8.78639,28.7824
9.5188,27.7934
7.86413,28.5273
8.57834,33.5816
9.52213,29.8344
7.45451,30.4352
8.92283,34.9997
9.30059,34.14
7.60365,32.369
10.36448,33.0884
9.97437,37.5945
10.98019,34.3105
8.75153,39.7705
8.85832,35.7003
11.75296,36.2759
11.84939,36.9414
11.43566,37.6428
10.70112,38.2626
12.29345,38.8561
10.78767,39.5428
11.84052,40.1597
9.3572,44.2331
12.45635,44.6598
11.56539,45.657
13.04176,42.5567
12.93762,43.3248
10.71695,43.8854
12.69562,44.5137
14.10186,45.0734
12.76455,45.7214
12.85922,46.3302
14.60483,46.9059
12.10795,51.0855
14.61302,51.0017
14.02696,48.7325
13.49211,53.9034
13.02782,49.9774
14.12612,50.526
12.91644,51.1086
13.88874,56.4235
15.7968,52.2579
13.10592,52.9052
15.6122,53.4913
16.7802,54.073
15.0976,54.6491
16.7746,55.1173
14.73463,55.792
16.5735,56.3688
15.0871,56.9418
17.0832,59.632
16.3634,59.9025
17.7108,58.6203
16.6813,59.2478
17.1794,59.691
17.7318,63.532
16.7232,60.1416
18.823,61.3237
18.3485,61.8664
18.1449,62.3954
16.8272,69.1489
19.1951,63.5614
19.0264,66.7528
20.0106,64.4197
20.041,66.0385
19.4205,66.1116
19.4702,65.9734
20.5268,68.1104
20.3508,69.1324
20.4765,67.5934
21.3451,69.513
20.5029,68.5881
21.4715,76.726
19.3881,69.4639
20.8142,72.8217
23.0165,71.7271
22.7966,70.3376
21.0225,73.3044
22.6756,72.3316
23.0444,69.8914
22.2616,72.9656
23.3334,70.7356
24.1648,72.4342
23.6795,74.165
23.7283,73.2398
23.9163,75.2216
22.6415,75.4097
22.0685,76.5562
25.0007,76.2828
23.3807,76.9426
25.3879,78.1646
24.4792,77.322
23.6746,77.6033
24.9516,81.965
27.3646,79.5234
28.0114,79.8991
27.993,79.1841
25.7909,80.2363
25.5916,92.2255
27.753,77.993
26.004,80.9249
26.1593,81.4888
27.7631,81.7768
26.3421,81.6
28.7086,82.7798
29.2957,83.0813
26.216,96.2523
27.7579,83.5567
28.2549,83.8867
28.8533,84.3116
27.7462,84.0529
28.8227,84.4854
29.8878,85.0811
28.2175,80.0225
30.9169,85.8587
31.1149,85.0372
29.8102,87.2991
31.0086,81.8859
31.2241,82.112
30.9115,87.3484
29.1309,87.1527
30.4868,87.3059
29.83,89.7478
32.0406,87.7145
33.6631,86.3383
31.6726,84.8466
29.9589,90.5461
31.9542,88.8961
32.1613,89.0039
31.8727,88.3888
32.0143,88.1542
30.8414,89.4265
33.8862,89.4547
32.9647,87.7199
32.8115,85.7721
33.8908,90.4527
32.8848,89.9775
33.2063,90.5989
34.5306,90.9245
31.9472,90.9363
35.1461,86.9704
34.8918,91.4078
34.4118,92.0892
34.7594,94.5779
34.4727,91.5218
36.9693,91.645
