0	20.7122	52.5084	6.25971	12.834	0.500329
1	30.0109	52.5084	17.7746	10.1177	0.4825
2	36.309	52.5084	24.9999	8.84997	0.452568
3	40.0426	52.5084	30.2255	7.22502	0.441027
4	44.0232	61.3997	36.0802	5.99648	0.410824
5	48.9782	88.4298	37.9691	11.0778	0.389254
6	55.5503	88.4298	42.0666	13.9971	0.38937
7	62.1351	88.4298	46.7779	12.3503	0.350659
8	66.4854	95.0672	49.5238	12.6334	0.337742
9	70.0351	95.0672	53.6913	11.7734	0.330552
10	71.5984	95.0672	56.5731	10.7681	0.337209
11	73.8334	95.0672	60.4982	9.9587	0.342703
12	73.8885	95.0672	60.5298	9.88542	0.341163
13	77.6645	119.548	63.9418	12.1051	0.314147
14	77.6971	119.548	63.9767	12.0677	0.315359
15	77.6971	119.548	63.9767	12.0677	0.315359
16	78.984	119.548	66.2927	11.1924	0.318091
17	79.632	119.548	67.1918	10.6389	0.303314
18	85.05	125.975	72.8679	13.0016	0.305136
19	85.05	125.975	72.8679	13.0016	0.305136
20	85.9608	125.975	73.918	12.9099	0.317326
21	86.408	125.975	75.6676	12.625	0.309525
22	86.408	125.975	75.6676	12.625	0.309525
23	86.408	125.975	75.6676	12.625	0.309525
24	86.8331	125.975	76.0212	12.4137	0.317393
25	88.4823	125.975	76.1729	12.7499	0.325155
26	92.2369	127.77	78.787	15.5917	0.322636
27	92.8806	127.77	79.1975	15.3435	0.323508
28	93.3187	127.77	80.9853	15.0103	0.329903
29	94.1082	127.77	81.2259	14.71	0.322674
30	94.4199	127.77	81.6753	14.5067	0.32749
31	97.3264	133.779	83.6522	16.0432	0.330833
32	97.8664	133.779	83.8787	15.6708	0.330029
33	98.3182	133.779	84.1718	15.4114	0.329457
34	99.1105	133.779	84.4611	14.9213	0.327054
35	100.677	133.779	85.5696	14.0311	0.313934
36	100.677	133.779	85.5696	14.0311	0.313934
37	101.999	133.779	85.9462	14.1051	0.314671
38	103.801	133.779	87.1723	14.8286	0.314496
39	104.696	133.779	88.4298	14.4537	0.304748
40	104.696	133.779	88.4298	14.4537	0.304748
41	104.696	133.779	88.4298	14.4537	0.304748
42	105.771	133.779	89.56	13.9039	0.281076
43	108.454	133.779	93.4381	13.4681	0.279467
44	108.454	133.779	93.4381	13.4681	0.279467
45	110.736	133.779	94.8805	13.2454	0.282432
46	111.036	133.779	95.0672	12.9534	0.287015
47	111.036	133.779	95.0672	12.9534	0.287015
48	111.558	133.779	95.6378	12.4177	0.292791
49	114.101	152.568	97.4711	14.1768	0.280911
50	115.703	152.568	99.2832	13.3723	0.277713
