0	12.6379	36.8391	2.23948	7.21174	0.49876
1	16.8095	47.3629	2.95682	10.2209	0.478023
2	18.6956	47.3629	2.15255	11.1833	0.462209
3	16.0848	49.8332	0.0688633	12.067	0.45563
4	19.5014	49.8332	7.60021	10.0425	0.420068
5	21.8662	49.8332	7.13561	9.03083	0.39843
6	20.8663	49.8332	4.958	8.2165	0.344981
7	19.9363	49.8332	4.56146	9.70966	0.340979
8	19.3397	49.8332	3.46375	9.85736	0.339457
9	17.9358	49.8332	7.42041	9.52253	0.347364
10	18.8057	49.8332	5.34513	11.0421	0.329031
11	20.05	49.8332	6.01082	9.52981	0.292132
12	18.3175	49.8332	6.54773	10.0455	0.287442
13	20.982	73.2298	6.41976	14.0513	0.309302
14	21.7315	73.2298	6.04013	13.0943	0.33249
15	22.2668	73.2298	6.56426	13.0498	0.338663
16	25.043	73.2298	9.49324	11.3872	0.324157
17	24.7499	73.2298	9.25198	12.2513	0.31749
18	22.0049	73.2298	6.33278	13.1522	0.303198
19	21.234	73.2298	8.88035	12.3763	0.303246
20	26.136	73.2298	12.8206	12.487	0.274564
21	25.9722	73.2298	13.0825	13.0922	0.241017
22	28.3203	73.2298	16.0608	11.1135	0.232326
23	25.4685	73.2298	8.65318	11.7163	0.228314
24	23.5207	73.2298	7.75297	13.0402	0.221793
25	24.3518	73.2298	8.3293	12.8355	0.218779
26	24.4309	73.2298	7.38481	12.4732	0.209254
27	26.3286	73.2298	9.97114	12.8239	0.192074
28	25.1308	73.2298	6.91029	13.3116	0.193702
29	24.7215	73.2298	12.6162	11.5268	0.186085
30	24.1559	73.2298	7.25755	12.0667	0.198944
31	24.03	73.2298	12.1375	12.1981	0.181735
32	25.6595	73.2298	11.5432	11.7507	0.178295
33	24.8638	73.2298	10.988	12.5652	0.177587
34	26.4406	73.2298	13.4087	12.0933	0.164574
35	24.7621	73.2298	8.44331	12.7063	0.16781
36	22.6707	73.2298	2.38648	13.4053	0.185388
37	22.6013	73.2298	5.30499	12.1276	0.201996
38	24.3594	73.2298	12.649	12.2906	0.201638
39	25.084	73.2298	14.027	12.14	0.181512
40	26.1792	73.2298	5.04903	12.2112	0.186202
41	22.2357	73.2298	3.69791	12.8809	0.205601
42	21.0265	73.2298	6.88036	12.5033	0.202888
43	24.8936	73.2298	11.3704	12.6454	0.196473
44	26.3526	73.2298	13.2884	11.995	0.195145
45	24.2867	73.2298	11.2799	12.734	0.192548
46	21.1694	73.2298	7.57834	12.846	0.176938
47	23.8065	73.2298	9.52704	13.0794	0.157277
48	28.0735	73.2298	11.8009	12.7752	0.184254
49	24.023	73.2298	6.08941	12.4988	0.164467
50	22.574	73.2298	10.1878	12.4159	0.176657
