0	15.1304	36.278	3.59326	8.7232	-1
1	16.5306	37.2099	0.825813	8.62559	-1
2	18.3263	37.2099	5.48882	8.68231	-1
3	16.9264	39.1312	3.16069	8.25151	-1
4	19.2881	39.1312	5.77078	7.59442	-1
5	22.7539	39.1312	6.44039	7.66376	-1
6	23.7981	39.1312	11.4666	8.01313	-1
7	21.6309	49.4564	8.35738	8.67656	-1
8	22.6456	49.4564	4.4373	10.1315	-1
9	25.5869	49.4564	12.295	7.39622	-1
10	24.3279	49.4564	7.75208	9.78792	-1
11	22.2219	49.4564	5.94748	9.60235	-1
12	27.1615	49.4564	10.0328	11.4562	-1
13	22.7239	49.4564	5.92215	12.478	-1
14	25.0875	49.4564	7.74681	10.7674	-1
15	24.4364	49.4564	9.97396	9.32251	-1
16	25.7305	49.7987	2.43745	11.4038	-1
17	25.3628	49.7987	5.30539	11.1963	-1
18	28.541	49.7987	9.47316	9.88737	-1
19	30.037	57.6278	9.63375	10.966	-1
20	32.0178	57.6278	19.5006	8.83099	-1
21	27.4901	57.6278	7.42809	11.8374	-1
22	32.0046	57.6278	13.3608	9.2812	-1
23	33.0694	57.6278	17.2846	9.43289	-1
24	26.9664	61.983	10.1587	11.0708	-1
25	22.4793	61.983	3.45165	12.0308	-1
26	23.7203	61.983	3.31883	11.7306	-1
27	23.7562	61.983	7.04754	11.9652	-1
28	24.8729	61.983	6.67726	11.5757	-1
29	29.692	61.983	8.40404	10.7602	-1
30	28.5818	61.983	7.19715	12.0954	-1
31	26.6095	61.983	5.41098	12.1025	-1
32	29.5983	61.983	7.28667	11.2678	-1
33	27.4471	61.983	7.42219	11.2153	-1
34	27.6339	61.983	15.3082	10.5837	-1
35	26.0399	61.983	8.324	12.1992	-1
36	28.2311	61.983	9.27016	13.0559	-1
37	26.0879	61.983	9.61494	11.3098	-1
38	26.8517	61.983	14.1672	10.9137	-1
39	23.8456	61.983	7.80088	11.4817	-1
40	25.4612	61.983	10.6431	9.80731	-1
41	25.118	61.983	2.48004	12.4757	-1
42	28.2639	61.983	6.9439	11.5143	-1
43	24.9633	61.983	10.4139	10.8742	-1
44	27.4573	61.983	7.19161	11.8076	-1
45	24.7559	61.983	3.70698	11.2475	-1
46	25.4502	61.983	5.67235	12.5087	-1
47	23.4088	61.983	10.9894	10.4548	-1
48	22.5134	61.983	5.10768	11.4045	-1
49	23.2208	61.983	9.20509	10.1804	-1
50	21.1292	61.983	7.58879	11.0638	-1
