tgDataLogger2 started logging at time 09052018_221953, with 2 sensors on 1 senseable objects.
time,0_SCA(low muscle).RestLen,0_SCA(low muscle).CurrLen,0_SCA(low muscle).Tension,1_SCA(high muscle).RestLen,1_SCA(high muscle).CurrLen,1_SCA(high muscle).Tension,
0.01,3.429,3.6,91199.9,3.429,3.6,769.5,
