tgDataLogger2 started logging at time 07022018_205212, with 51 sensors on 1 senseable objects.
time,0_rod(rod compound_H784ex).X,0_rod(rod compound_H784ex).Y,0_rod(rod compound_H784ex).Z,0_rod(rod compound_H784ex).Euler1,0_rod(rod compound_H784ex).Euler2,0_rod(rod compound_H784ex).Euler3,0_rod(rod compound_H784ex).mass,1_rod(rod compound_H784ex).X,1_rod(rod compound_H784ex).Y,1_rod(rod compound_H784ex).Z,1_rod(rod compound_H784ex).Euler1,1_rod(rod compound_H784ex).Euler2,1_rod(rod compound_H784ex).Euler3,1_rod(rod compound_H784ex).mass,2_rod(rod compound_5mzWlY).X,2_rod(rod compound_5mzWlY).Y,2_rod(rod compound_5mzWlY).Z,2_rod(rod compound_5mzWlY).Euler1,2_rod(rod compound_5mzWlY).Euler2,2_rod(rod compound_5mzWlY).Euler3,2_rod(rod compound_5mzWlY).mass,3_rod(rod compound_Tv0320).X,3_rod(rod compound_Tv0320).Y,3_rod(rod compound_Tv0320).Z,3_rod(rod compound_Tv0320).Euler1,3_rod(rod compound_Tv0320).Euler2,3_rod(rod compound_Tv0320).Euler3,3_rod(rod compound_Tv0320).mass,4_rod(rod compound_uD9cMe).X,4_rod(rod compound_uD9cMe).Y,4_rod(rod compound_uD9cMe).Z,4_rod(rod compound_uD9cMe).Euler1,4_rod(rod compound_uD9cMe).Euler2,4_rod(rod compound_uD9cMe).Euler3,4_rod(rod compound_uD9cMe).mass,5_rod(rod compound_eEa).X,5_rod(rod compound_eEa).Y,5_rod(rod compound_eEa).Z,5_rod(rod compound_eEa).Euler1,5_rod(rod compound_eEa).Euler2,5_rod(rod compound_eEa).Euler3,5_rod(rod compound_eEa).mass,6_rod(rod compound_UagnVS).X,6_rod(rod compound_UagnVS).Y,6_rod(rod compound_UagnVS).Z,6_rod(rod compound_UagnVS).Euler1,6_rod(rod compound_UagnVS).Euler2,6_rod(rod compound_UagnVS).Euler3,6_rod(rod compound_UagnVS).mass,7_rod(light rod compound_H784ex).X,7_rod(light rod compound_H784ex).Y,7_rod(light rod compound_H784ex).Z,7_rod(light rod compound_H784ex).Euler1,7_rod(light rod compound_H784ex).Euler2,7_rod(light rod compound_H784ex).Euler3,7_rod(light rod compound_H784ex).mass,8_rod(weightless rod compound_5mzWlY).X,8_rod(weightless rod compound_5mzWlY).Y,8_rod(weightless rod compound_5mzWlY).Z,8_rod(weightless rod compound_5mzWlY).Euler1,8_rod(weightless rod compound_5mzWlY).Euler2,8_rod(weightless rod compound_5mzWlY).Euler3,8_rod(weightless rod compound_5mzWlY).mass,9_rod(weightless rod compound_uD9cMe).X,9_rod(weightless rod compound_uD9cMe).Y,9_rod(weightless rod compound_uD9cMe).Z,9_rod(weightless rod compound_uD9cMe).Euler1,9_rod(weightless rod compound_uD9cMe).Euler2,9_rod(weightless rod compound_uD9cMe).Euler3,9_rod(weightless rod compound_uD9cMe).mass,10_rod(weightless rod compound_eEa).X,10_rod(weightless rod compound_eEa).Y,10_rod(weightless rod compound_eEa).Z,10_rod(weightless rod compound_eEa).Euler1,10_rod(weightless rod compound_eEa).Euler2,10_rod(weightless rod compound_eEa).Euler3,10_rod(weightless rod compound_eEa).mass,11_rod(weightless rod compound_H784ex).X,11_rod(weightless rod compound_H784ex).Y,11_rod(weightless rod compound_H784ex).Z,11_rod(weightless rod compound_H784ex).Euler1,11_rod(weightless rod compound_H784ex).Euler2,11_rod(weightless rod compound_H784ex).Euler3,11_rod(weightless rod compound_H784ex).mass,12_rod(weightless rod compound_Tv0320).X,12_rod(weightless rod compound_Tv0320).Y,12_rod(weightless rod compound_Tv0320).Z,12_rod(weightless rod compound_Tv0320).Euler1,12_rod(weightless rod compound_Tv0320).Euler2,12_rod(weightless rod compound_Tv0320).Euler3,12_rod(weightless rod compound_Tv0320).mass,13_rod(weightless rod compound_UagnVS).X,13_rod(weightless rod compound_UagnVS).Y,13_rod(weightless rod compound_UagnVS).Z,13_rod(weightless rod compound_UagnVS).Euler1,13_rod(weightless rod compound_UagnVS).Euler2,13_rod(weightless rod compound_UagnVS).Euler3,13_rod(weightless rod compound_UagnVS).mass,14_SCA(passive muscle).RestLen,14_SCA(passive muscle).CurrLen,14_SCA(passive muscle).Tension,15_SCA(passive muscle).RestLen,15_SCA(passive muscle).CurrLen,15_SCA(passive muscle).Tension,16_SCA(passive muscle).RestLen,16_SCA(passive muscle).CurrLen,16_SCA(passive muscle).Tension,17_SCA(passive muscle).RestLen,17_SCA(passive muscle).CurrLen,17_SCA(passive muscle).Tension,18_SCA(passive muscle).RestLen,18_SCA(passive muscle).CurrLen,18_SCA(passive muscle).Tension,19_SCA(passive muscle).RestLen,19_SCA(passive muscle).CurrLen,19_SCA(passive muscle).Tension,20_SCA(passive muscle).RestLen,20_SCA(passive muscle).CurrLen,20_SCA(passive muscle).Tension,21_SCA(passive muscle).RestLen,21_SCA(passive muscle).CurrLen,21_SCA(passive muscle).Tension,22_SCA(passive muscle).RestLen,22_SCA(passive muscle).CurrLen,22_SCA(passive muscle).Tension,23_SCA(passive muscle).RestLen,23_SCA(passive muscle).CurrLen,23_SCA(passive muscle).Tension,24_SCA(passive muscle).RestLen,24_SCA(passive muscle).CurrLen,24_SCA(passive muscle).Tension,25_SCA(passive muscle).RestLen,25_SCA(passive muscle).CurrLen,25_SCA(passive muscle).Tension,26_SCA(passive muscle).RestLen,26_SCA(passive muscle).CurrLen,26_SCA(passive muscle).Tension,27_SCA(passive muscle).RestLen,27_SCA(passive muscle).CurrLen,27_SCA(passive muscle).Tension,28_SCA(passive muscle).RestLen,28_SCA(passive muscle).CurrLen,28_SCA(passive muscle).Tension,29_SCA(passive muscle).RestLen,29_SCA(passive muscle).CurrLen,29_SCA(passive muscle).Tension,30_SCA(passive muscle).RestLen,30_SCA(passive muscle).CurrLen,30_SCA(passive muscle).Tension,31_SCA(passive muscle).RestLen,31_SCA(passive muscle).CurrLen,31_SCA(passive muscle).Tension,32_SCA(passive muscle).RestLen,32_SCA(passive muscle).CurrLen,32_SCA(passive muscle).Tension,33_SCA(passive muscle).RestLen,33_SCA(passive muscle).CurrLen,33_SCA(passive muscle).Tension,34_SCA(passive muscle).RestLen,34_SCA(passive muscle).CurrLen,34_SCA(passive muscle).Tension,35_SCA(passive muscle).RestLen,35_SCA(passive muscle).CurrLen,35_SCA(passive muscle).Tension,36_SCA(passive muscle).RestLen,36_SCA(passive muscle).CurrLen,36_SCA(passive muscle).Tension,37_SCA(passive muscle).RestLen,37_SCA(passive muscle).CurrLen,37_SCA(passive muscle).Tension,38_SCA(passive muscle).RestLen,38_SCA(passive muscle).CurrLen,38_SCA(passive muscle).Tension,39_SCA(active muscle).RestLen,39_SCA(active muscle).CurrLen,39_SCA(active muscle).Tension,40_SCA(active muscle).RestLen,40_SCA(active muscle).CurrLen,40_SCA(active muscle).Tension,41_SCA(active muscle).RestLen,41_SCA(active muscle).CurrLen,41_SCA(active muscle).Tension,42_SCA(active muscle).RestLen,42_SCA(active muscle).CurrLen,42_SCA(active muscle).Tension,43_SCA(active muscle).RestLen,43_SCA(active muscle).CurrLen,43_SCA(active muscle).Tension,44_SCA(active muscle).RestLen,44_SCA(active muscle).CurrLen,44_SCA(active muscle).Tension,45_SCA(custom muscle).RestLen,45_SCA(custom muscle).CurrLen,45_SCA(custom muscle).Tension,46_SCA(custom muscle).RestLen,46_SCA(custom muscle).CurrLen,46_SCA(custom muscle).Tension,47_SCA(custom muscle).RestLen,47_SCA(custom muscle).CurrLen,47_SCA(custom muscle).Tension,48_SCA(connector).RestLen,48_SCA(connector).CurrLen,48_SCA(connector).Tension,49_SCA(connector).RestLen,49_SCA(connector).CurrLen,49_SCA(connector).Tension,50_SCA(connector).RestLen,50_SCA(connector).CurrLen,50_SCA(connector).Tension,
0.01,10.6613,37.7155,-4.48735,0.0171468,-0.0111063,0.0217274,2.04534,10.6613,37.7155,-4.48735,0.0171468,-0.0111063,0.0217274,2.04534,0.0268731,30.3618,-7.24844,-0.0306314,0.017134,-0.00964874,1.52523,1.63947,38.2049,-1.55424,0.0216637,-0.00850142,-0.0391751,1.52523,9.85626,30.2231,-9.92045,-0.0148404,-0.0129749,-0.00155229,1.52523,7.28994,30.2189,-0.0491456,-0.000647279,0.013618,-0.0198556,1.52523,4.22383,38.24,-11.4244,-0.0323122,-0.0146463,0.0389844,1.52523,10.6613,37.7155,-4.48735,0.0171468,-0.0111063,0.0217274,2.04534,0.0268731,30.3618,-7.24844,-0.0306314,0.017134,-0.00964874,1.52523,9.85626,30.2231,-9.92045,-0.0148404,-0.0129749,-0.00155229,1.52523,7.28994,30.2189,-0.0491456,-0.000647279,0.013618,-0.0198556,1.52523,10.6613,37.7155,-4.48735,0.0171468,-0.0111063,0.0217274,2.04534,1.63947,38.2049,-1.55424,0.0216637,-0.00850142,-0.0391751,1.52523,4.22383,38.24,-11.4244,-0.0323122,-0.0146463,0.0389844,1.52523,6.69339,10.5726,4755.89,6.95248,10.4738,4317.12,6.80703,10.3602,4356.17,6.69339,10.338,4468.32,6.79981,10.6393,4707.22,6.80703,10.7976,4892.47,6.79981,10.5571,4606.37,6.95248,10.2802,4079.75,6.80703,9.90739,3801.04,6.79981,10.7431,4834.52,6.95248,11.0236,4991.2,6.79981,10.915,5045.26,6.69339,10.5578,4737.75,6.95248,10.9296,4875.93,6.69339,10.6059,4796.68,6.80703,10.5384,4574.68,6.80703,9.90739,3801.04,6.69339,10.5494,4727.51,6.95248,10.2799,4079.46,6.79981,10.6985,4779.82,6.80703,10.6357,4694,6.80703,10.3851,4386.65,6.79981,10.7708,4868.46,6.95248,10.7883,4702.74,6.69339,10.3151,4440.2,4.34297,8.34297,2452,8.30351,11.6,2020.78,6.43881,9.93513,2143.25,6.57152,9.94608,2068.61,8.50343,11.9638,2121.22,4.05649,7.53268,2130.9,26.8146,33.6636,4198.43,26.8372,33.436,4045.08,26.8198,33.4734,4078.61,0.31074,0.405843,5706.17,0.311245,0.409867,5917.34,0.311605,0.453568,8517.78,
0.02,10.071,36.9875,-4.68715,0.037024,-0.0292739,0.0482706,2.04534,10.071,36.9875,-4.68715,0.037024,-0.0292739,0.0482706,2.04534,0.625575,30.7464,-7.12969,-0.101321,0.0618762,-0.0256004,1.52523,2.21086,37.384,-1.93673,0.0338717,-0.029938,-0.0746335,1.52523,9.36708,30.3856,-9.53027,0.0063235,0.0332462,0.0492889,1.52523,7.099,30.432,-0.595633,0.0181454,0.0437803,-0.0805138,1.52523,4.3147,37.4352,-10.6889,-0.0704037,-0.0258676,0.0773609,1.52523,10.071,36.9875,-4.68715,0.037024,-0.0292739,0.0482706,2.04534,0.625575,30.7464,-7.12969,-0.101321,0.0618762,-0.0256004,1.52523,9.36708,30.3856,-9.53027,0.0063235,0.0332462,0.0492889,1.52523,7.099,30.432,-0.595633,0.0181454,0.0437803,-0.0805138,1.52523,10.071,36.9875,-4.68715,0.037024,-0.0292739,0.0482706,2.04534,2.21086,37.384,-1.93673,0.0338717,-0.029938,-0.0746335,1.52523,4.3147,37.4352,-10.6889,-0.0704037,-0.0258676,0.0773609,1.52523,6.69339,10.167,4258.59,6.95248,9.83631,3535.58,6.80703,9.76969,3632.22,6.69339,9.81893,3831.91,6.79981,10.5824,4637.46,6.80703,10.496,4522.62,6.79981,9.90507,3807.04,6.95248,9.46114,3075.62,6.80703,9.06491,2768.16,6.79981,10.273,4258.18,6.95248,11.2197,5231.61,6.79981,10.8145,4922.06,6.69339,10.5364,4711.51,6.95248,10.8617,4792.76,6.69339,10.6091,4800.71,6.80703,10.1389,4084.9,6.80703,9.06491,2768.16,6.69339,10.0724,4142.72,6.95248,9.50408,3128.26,6.79981,10.5554,4604.32,6.80703,10.2852,4264.24,6.80703,9.87688,3763.64,6.79981,10.1006,4046.74,6.95248,10.8795,4814.49,6.69339,10.3301,4458.6,4.34297,8.34297,2452,8.30351,10.6437,1434.55,6.43881,8.9603,1545.68,6.57152,9.5498,1825.69,8.50343,11.1807,1641.14,4.05649,7.05807,1839.97,26.8146,32.6956,3605.05,26.8372,32.3432,3375.16,26.8198,32.3266,3375.61,0.31074,0.416447,6342.39,0.311245,0.401337,5405.54,0.311605,0.48208,10228.5,
0.03,9.28555,36.0037,-5.01552,0.0438042,-0.0322475,0.0787607,2.04534,9.28555,36.0037,-5.01552,0.0438042,-0.0322475,0.0787607,2.04534,1.39664,31.0624,-6.93133,-0.182088,0.11862,-0.0355466,1.52523,3.03993,36.3719,-2.46822,0.0570389,-0.033037,-0.0890389,1.52523,8.79333,30.6157,-9.05096,0.0442977,0.0934024,0.107137,1.52523,6.94376,30.6553,-1.25804,0.0387579,0.0808932,-0.160514,1.52523,4.35574,36.3662,-9.63249,-0.105027,-0.0167249,0.0870374,1.52523,9.28555,36.0037,-5.01552,0.0438042,-0.0322475,0.0787607,2.04534,1.39664,31.0624,-6.93133,-0.182088,0.11862,-0.0355466,1.52523,8.79333,30.6157,-9.05096,0.0442977,0.0934024,0.107137,1.52523,6.94376,30.6553,-1.25804,0.0387579,0.0808932,-0.160514,1.52523,9.28555,36.0037,-5.01552,0.0438042,-0.0322475,0.0787607,2.04534,3.03993,36.3719,-2.46822,0.0570389,-0.033037,-0.0890389,1.52523,4.35574,36.3662,-9.63249,-0.105027,-0.0167249,0.0870374,1.52523,6.69339,9.91652,3951.55,6.95248,9.36679,2959.95,6.80703,9.42701,3212.1,6.69339,9.4706,3404.86,6.79981,10.5839,4639.34,6.80703,9.9527,3856.59,6.79981,9.42319,3216.26,6.95248,8.91923,2411.24,6.80703,8.74275,2373.19,6.79981,9.92727,3834.27,6.95248,11.4601,5526.36,6.79981,10.7224,4809.15,6.69339,10.5431,4719.71,6.95248,10.9047,4845.43,6.69339,10.6292,4825.35,6.80703,9.6375,3470.16,6.80703,8.74275,2373.19,6.69339,9.77853,3782.38,6.95248,9.07891,2607,6.79981,10.4132,4429.95,6.80703,9.76199,3622.78,6.80703,9.66342,3501.93,6.79981,9.67325,3522.83,6.95248,10.9849,4943.7,6.69339,10.3494,4482.3,4.34297,8.34297,2452,8.30351,9.46883,714.342,6.43881,7.99968,956.818,6.57152,9.14506,1577.58,8.50343,10.1798,1027.59,4.05649,7.05154,1835.97,26.8146,31.5487,2901.98,26.8372,31.2236,2688.84,26.8198,31.0567,2597.2,0.31074,0.421305,6633.86,0.311245,0.42429,6782.7,0.311605,0.488708,10626.2,
0.04,8.45653,34.9435,-5.45603,0.0365749,-0.0115896,0.117567,2.04534,8.45653,34.9435,-5.45603,0.0365749,-0.0115896,0.117567,2.04534,2.20978,31.2436,-6.69769,-0.258906,0.178183,-0.0385516,1.52523,3.99648,35.3113,-2.96508,0.104022,-0.00337258,-0.0834277,1.52523,8.19257,30.783,-8.53041,0.0908984,0.158381,0.163816,1.52523,6.84223,30.7845,-1.95038,0.0483857,0.118549,-0.243182,1.52523,4.27959,35.2012,-8.43371,-0.14112,0.0143364,0.0685799,1.52523,8.45653,34.9435,-5.45603,0.0365749,-0.0115896,0.117567,2.04534,2.20978,31.2436,-6.69769,-0.258906,0.178183,-0.0385516,1.52523,8.19257,30.783,-8.53041,0.0908984,0.158381,0.163816,1.52523,6.84223,30.7845,-1.95038,0.0483857,0.118549,-0.243182,1.52523,8.45653,34.9435,-5.45603,0.0365749,-0.0115896,0.117567,2.04534,3.99648,35.3113,-2.96508,0.104022,-0.00337258,-0.0834277,1.52523,4.27959,35.2012,-8.43371,-0.14112,0.0143364,0.0685799,1.52523,6.69339,9.85505,3876.2,6.95248,9.30218,2880.74,6.80703,9.50333,3305.66,6.69339,9.33158,3234.41,6.79981,10.6922,4772.08,6.80703,9.57933,3398.84,6.79981,9.29673,3061.21,6.95248,8.81261,2280.53,6.80703,8.82008,2468,6.79981,9.96984,3886.46,6.95248,11.6718,5785.93,6.79981,10.8061,4911.75,6.69339,10.5521,4730.82,6.95248,11.0035,4966.57,6.69339,10.6368,4834.57,6.80703,9.46094,3253.7,6.80703,8.82008,2468,6.69339,9.81658,3829.03,6.95248,9.15609,2701.63,6.79981,10.3171,4312.19,6.80703,9.54058,3351.33,6.80703,9.81934,3693.1,6.79981,9.6836,3535.53,6.95248,11.0616,5037.82,6.69339,10.358,4492.8,4.34297,8.34297,2452,8.30351,8.30214,0,6.43881,7.25263,498.87,6.57152,8.97855,1475.51,8.50343,9.20281,428.716,4.05649,7.4696,2092.23,26.8146,30.3653,2176.6,26.8372,30.1366,2022.5,26.8198,29.7722,1809.77,0.31074,0.429746,7140.32,0.311245,0.437634,7583.33,0.311605,0.494423,10969.1,
0.05,7.75509,33.9176,-5.90993,0.0195813,0.043544,0.16813,2.04534,7.75509,33.9176,-5.90993,0.0195813,0.043544,0.16813,2.04534,2.91412,31.247,-6.41514,-0.316501,0.234659,-0.0294346,1.52523,4.89098,34.3259,-3.27848,0.173039,0.0605355,-0.051355,1.52523,7.59661,30.8051,-8.0458,0.142749,0.223466,0.206267,1.52523,6.82307,30.7618,-2.603,0.0387102,0.154658,-0.318328,1.52523,4.08481,34.0825,-7.34664,-0.183547,0.0702679,0.0193261,1.52523,7.75509,33.9176,-5.90993,0.0195813,0.043544,0.16813,2.04534,2.91412,31.247,-6.41514,-0.316501,0.234659,-0.0294346,1.52523,7.59661,30.8051,-8.0458,0.142749,0.223466,0.206267,1.52523,6.82307,30.7618,-2.603,0.0387102,0.154658,-0.318328,1.52523,7.75509,33.9176,-5.90993,0.0195813,0.043544,0.16813,2.04534,4.89098,34.3259,-3.27848,0.173039,0.0605355,-0.051355,1.52523,4.08481,34.0825,-7.34664,-0.183547,0.0702679,0.0193261,1.52523,6.69339,9.8378,3855.05,6.95248,9.53509,3166.28,6.80703,9.83228,3708.95,6.69339,9.34553,3251.52,6.79981,10.9158,5046.17,6.80703,9.63739,3470.02,6.79981,9.431,3225.83,6.95248,8.98822,2495.81,6.80703,9.04278,2741.03,6.79981,10.2858,4273.86,6.95248,11.7314,5858.99,6.79981,11.0682,5232.99,6.69339,10.5571,4736.93,6.95248,11.0381,5009.01,6.69339,10.6146,4807.37,6.80703,9.8378,3715.72,6.80703,9.04278,2741.03,6.69339,9.98719,4038.19,6.95248,9.54276,3175.69,6.79981,10.3323,4330.88,6.80703,9.83938,3717.66,6.80703,10.1613,4112.29,6.79981,9.95216,3864.77,6.95248,11.009,4973.24,6.69339,10.3614,4496.99,4.34297,8.34297,2452,8.30351,7.34152,0,6.43881,6.77229,204.423,6.57152,9.02345,1503.04,8.50343,8.38501,0,4.05649,7.97923,2404.64,26.8146,29.1651,1440.83,26.8372,29.1406,1411.96,26.8198,28.5131,1037.95,0.31074,0.427186,6986.77,0.311245,0.452551,8478.36,0.311605,0.502326,11443.2,
0.06,7.34862,32.9964,-6.23236,-0.00653057,0.142306,0.220178,2.04534,7.34862,32.9964,-6.23236,-0.00653057,0.142306,0.220178,2.04534,3.33074,31.0307,-6.07084,-0.332921,0.287526,0.00928588,1.52523,5.51597,33.5017,-3.31929,0.251235,0.14876,0.0171424,1.52523,7.02746,30.6418,-7.70522,0.196087,0.284444,0.223782,1.52523,6.9339,30.5563,-3.14935,0.00331255,0.187634,-0.376746,1.52523,3.83462,33.1467,-6.62388,-0.225087,0.145688,-0.0612826,1.52523,7.34862,32.9964,-6.23236,-0.00653057,0.142306,0.220178,2.04534,3.33074,31.0307,-6.07084,-0.332921,0.287526,0.00928588,1.52523,7.02746,30.6418,-7.70522,0.196087,0.284444,0.223782,1.52523,6.9339,30.5563,-3.14935,0.00331255,0.187634,-0.376746,1.52523,7.34862,32.9964,-6.23236,-0.00653057,0.142306,0.220178,2.04534,5.51597,33.5017,-3.31929,0.251235,0.14876,0.0171424,1.52523,3.83462,33.1467,-6.62388,-0.225087,0.145688,-0.0612826,1.52523,6.69339,9.7706,3772.66,6.95248,9.65685,3315.57,6.80703,10.1317,4076.04,6.69339,9.30825,3205.82,6.79981,11.1524,5336.3,6.80703,10.0447,3969.35,6.79981,9.64452,3487.61,6.95248,9.11447,2650.61,6.80703,9.18678,2917.57,6.79981,10.6653,4739.14,6.95248,11.3867,5436.4,6.79981,11.1774,5366.88,6.69339,10.6279,4823.7,6.95248,10.8433,4770.1,6.69339,10.6017,4791.61,6.80703,10.5263,4559.84,6.80703,9.18678,2917.57,6.69339,10.0378,4100.22,6.95248,9.80352,3495.38,6.79981,10.3821,4391.89,6.80703,10.437,4450.3,6.80703,10.4675,4487.77,6.79981,10.1849,4150.12,6.95248,10.7308,4632.21,6.69339,10.3536,4487.42,4.34297,8.34297,2452,8.30351,6.78061,0,6.43881,6.54396,64.456,6.57152,9.03198,1508.26,8.50343,7.71283,0,4.05649,8.13653,2501.06,26.8146,28.0275,743.508,26.8372,28.3297,914.923,26.8198,27.3931,351.378,0.31074,0.434703,7437.79,0.311245,0.463216,9118.24,0.311605,0.51066,11943.3,
0.07,7.5014,32.4279,-6.28557,-0.0528688,0.27934,0.24639,2.04534,7.5014,32.4279,-6.28557,-0.0528688,0.27934,0.24639,2.04534,3.21637,30.4796,-5.60219,-0.280318,0.318674,0.0889941,1.52523,5.75394,32.8837,-3.06051,0.315891,0.241979,0.123616,1.52523,6.5223,30.2932,-7.58553,0.242974,0.337682,0.208256,1.52523,7.20051,30.1514,-3.54779,-0.0613257,0.216136,-0.412812,1.52523,3.58874,32.4727,-6.397,-0.243127,0.220743,-0.153428,1.52523,7.5014,32.4279,-6.28557,-0.0528688,0.27934,0.24639,2.04534,3.21637,30.4796,-5.60219,-0.280318,0.318674,0.0889941,1.52523,6.5223,30.2932,-7.58553,0.242974,0.337682,0.208256,1.52523,7.20051,30.1514,-3.54779,-0.0613257,0.216136,-0.412812,1.52523,7.5014,32.4279,-6.28557,-0.0528688,0.27934,0.24639,2.04534,5.75394,32.8837,-3.06051,0.315891,0.241979,0.123616,1.52523,3.58874,32.4727,-6.397,-0.243127,0.220743,-0.153428,1.52523,6.69339,9.81447,3826.44,6.95248,9.4693,3085.63,6.80703,10.1431,4089.98,6.69339,9.11827,2972.9,6.79981,11.2017,5396.68,6.80703,10.4665,4486.45,6.79981,9.74271,3607.99,6.95248,8.98631,2493.47,6.80703,9.11934,2834.9,6.79981,11.1526,5336.53,6.95248,10.4334,4267.64,6.79981,10.7455,4837.47,6.69339,10.6279,4823.7,6.95248,10.3991,4225.6,6.69339,10.5446,4721.59,6.80703,11.0684,5224.47,6.80703,9.11934,2834.9,6.69339,10.0206,4079.17,6.95248,9.76772,3451.49,6.79981,10.3316,4330.02,6.80703,10.8681,4978.87,6.80703,10.6199,4674.6,6.79981,10.2294,4204.72,6.95248,10.166,3939.78,6.69339,10.3268,4454.56,4.34297,8.34297,2452,8.30351,6.76324,0,6.43881,6.57318,82.3722,6.57152,8.77283,1349.4,8.50343,7.22411,0,4.05649,7.68656,2225.23,26.8146,27.3098,303.544,26.8372,27.8884,644.361,26.8198,26.6436,0,0.31074,0.429977,7154.18,0.311245,0.468725,9448.78,0.311605,0.518667,12423.7,
0.08,7.81279,31.9826,-6.22298,-0.121716,0.420133,0.229607,2.04534,7.81279,31.9826,-6.22298,-0.121716,0.420133,0.229607,2.04534,3.06638,29.7468,-5.08301,-0.204637,0.352651,0.186912,1.52523,5.64784,32.4292,-2.51136,0.355901,0.329031,0.25142,1.52523,6.1134,29.7954,-7.68572,0.275058,0.382497,0.159654,1.52523,7.57916,29.5666,-3.79487,-0.150282,0.241226,-0.425988,1.52523,3.31385,32.0729,-6.61327,-0.219772,0.285377,-0.233906,1.52523,7.81279,31.9826,-6.22298,-0.121716,0.420133,0.229607,2.04534,3.06638,29.7468,-5.08301,-0.204637,0.352651,0.186912,1.52523,6.1134,29.7954,-7.68572,0.275058,0.382497,0.159654,1.52523,7.57916,29.5666,-3.79487,-0.150282,0.241226,-0.425988,1.52523,7.81279,31.9826,-6.22298,-0.121716,0.420133,0.229607,2.04534,5.64784,32.4292,-2.51136,0.355901,0.329031,0.25142,1.52523,3.31385,32.0729,-6.61327,-0.219772,0.285377,-0.233906,1.52523,6.69339,9.98782,4038.98,6.95248,9.28498,2859.65,6.80703,10.0847,4018.42,6.69339,9.17809,3046.25,6.79981,10.9139,5043.91,6.80703,10.6369,4695.4,6.79981,9.91864,3823.68,6.95248,8.92137,2413.86,6.80703,8.93669,2610.96,6.79981,11.3005,5517.85,6.95248,9.3133,2894.37,6.79981,10.4128,4429.56,6.69339,10.6033,4793.51,6.95248,9.72269,3396.28,6.69339,10.4859,4649.63,6.80703,11.2225,5413.33,6.80703,8.93669,2610.96,6.69339,10.173,4266.04,6.95248,9.69,3356.2,6.79981,10.1894,4155.65,6.80703,10.908,5027.82,6.80703,10.5654,4607.82,6.79981,10.1494,4106.63,6.95248,9.37718,2972.68,6.69339,10.2782,4394.95,4.34297,8.34297,2452,8.30351,7.01811,0,6.43881,6.97489,328.617,6.57152,8.34948,1089.89,8.50343,6.8091,0,4.05649,7.28139,1976.86,26.8146,26.9588,88.4202,26.8372,27.8488,620.101,26.8198,26.4516,0,0.31074,0.425847,6906.38,0.311245,0.4728,9693.3,0.311605,0.524694,12785.3,
0.09,8.23119,31.6808,-6.13064,-0.216602,0.535763,0.167229,2.04534,8.23119,31.6808,-6.13064,-0.216602,0.535763,0.167229,2.04534,2.92938,28.9348,-4.62378,-0.114089,0.382811,0.288015,1.52523,5.39926,32.0046,-1.72711,0.38059,0.407054,0.370738,1.52523,5.81052,29.2038,-7.932,0.287512,0.420544,0.0853871,1.52523,7.98279,28.8616,-3.92476,-0.251993,0.266447,-0.418282,1.52523,2.92895,31.9168,-7.06515,-0.159075,0.33895,-0.285422,1.52523,8.23119,31.6808,-6.13064,-0.216602,0.535763,0.167229,2.04534,2.92938,28.9348,-4.62378,-0.114089,0.382811,0.288015,1.52523,5.81052,29.2038,-7.932,0.287512,0.420544,0.0853871,1.52523,7.98279,28.8616,-3.92476,-0.251993,0.266447,-0.418282,1.52523,8.23119,31.6808,-6.13064,-0.216602,0.535763,0.167229,2.04534,5.39926,32.0046,-1.72711,0.38059,0.407054,0.370738,1.52523,2.92895,31.9168,-7.06515,-0.159075,0.33895,-0.285422,1.52523,6.69339,10.4008,4545.24,6.95248,9.49575,3118.05,6.80703,10.0467,3971.81,6.69339,9.51413,3458.22,6.79981,10.4504,4475.65,6.80703,10.5448,4582.55,6.79981,10.1101,4058.37,6.95248,9.17497,2724.77,6.80703,8.79145,2432.9,6.79981,11.2061,5402.13,6.95248,8.25894,1601.72,6.79981,10.3105,4304.07,6.69339,10.5692,4751.79,6.95248,8.92428,2417.42,6.69339,10.4344,4586.51,6.80703,11.1087,5273.9,6.80703,8.79145,2432.9,6.69339,10.5736,4757.12,6.95248,9.83159,3529.79,6.79981,10.0978,4043.35,6.80703,10.7324,4812.5,6.80703,10.4093,4416.36,6.79981,10.026,3955.26,6.95248,8.52715,1930.55,6.69339,10.2114,4313.1,4.34297,8.34297,2452,8.30351,7.42456,0,6.43881,7.50824,655.563,6.57152,7.8717,797.013,8.50343,6.64057,0,4.05649,7.13025,1884.21,26.8146,26.9891,106.998,26.8372,27.9557,685.624,26.8198,26.7808,0,0.31074,0.425458,6883.04,0.311245,0.480025,10126.8,0.311605,0.528969,13041.8,
