tgDataLogger2 started logging at time 07022018_205213, with 51 sensors on 1 senseable objects.
time,0_rod(rod compound_DfkA68).X,0_rod(rod compound_DfkA68).Y,0_rod(rod compound_DfkA68).Z,0_rod(rod compound_DfkA68).Euler1,0_rod(rod compound_DfkA68).Euler2,0_rod(rod compound_DfkA68).Euler3,0_rod(rod compound_DfkA68).mass,1_rod(rod compound_DfkA68).X,1_rod(rod compound_DfkA68).Y,1_rod(rod compound_DfkA68).Z,1_rod(rod compound_DfkA68).Euler1,1_rod(rod compound_DfkA68).Euler2,1_rod(rod compound_DfkA68).Euler3,1_rod(rod compound_DfkA68).mass,2_rod(rod compound_3PS2xt).X,2_rod(rod compound_3PS2xt).Y,2_rod(rod compound_3PS2xt).Z,2_rod(rod compound_3PS2xt).Euler1,2_rod(rod compound_3PS2xt).Euler2,2_rod(rod compound_3PS2xt).Euler3,2_rod(rod compound_3PS2xt).mass,3_rod(rod compound_57O27O).X,3_rod(rod compound_57O27O).Y,3_rod(rod compound_57O27O).Z,3_rod(rod compound_57O27O).Euler1,3_rod(rod compound_57O27O).Euler2,3_rod(rod compound_57O27O).Euler3,3_rod(rod compound_57O27O).mass,4_rod(rod compound_3mZGzm).X,4_rod(rod compound_3mZGzm).Y,4_rod(rod compound_3mZGzm).Z,4_rod(rod compound_3mZGzm).Euler1,4_rod(rod compound_3mZGzm).Euler2,4_rod(rod compound_3mZGzm).Euler3,4_rod(rod compound_3mZGzm).mass,5_rod(rod compound_ZWR3ry).X,5_rod(rod compound_ZWR3ry).Y,5_rod(rod compound_ZWR3ry).Z,5_rod(rod compound_ZWR3ry).Euler1,5_rod(rod compound_ZWR3ry).Euler2,5_rod(rod compound_ZWR3ry).Euler3,5_rod(rod compound_ZWR3ry).mass,6_rod(rod compound_w2Utd4).X,6_rod(rod compound_w2Utd4).Y,6_rod(rod compound_w2Utd4).Z,6_rod(rod compound_w2Utd4).Euler1,6_rod(rod compound_w2Utd4).Euler2,6_rod(rod compound_w2Utd4).Euler3,6_rod(rod compound_w2Utd4).mass,7_rod(light rod compound_DfkA68).X,7_rod(light rod compound_DfkA68).Y,7_rod(light rod compound_DfkA68).Z,7_rod(light rod compound_DfkA68).Euler1,7_rod(light rod compound_DfkA68).Euler2,7_rod(light rod compound_DfkA68).Euler3,7_rod(light rod compound_DfkA68).mass,8_rod(weightless rod compound_3PS2xt).X,8_rod(weightless rod compound_3PS2xt).Y,8_rod(weightless rod compound_3PS2xt).Z,8_rod(weightless rod compound_3PS2xt).Euler1,8_rod(weightless rod compound_3PS2xt).Euler2,8_rod(weightless rod compound_3PS2xt).Euler3,8_rod(weightless rod compound_3PS2xt).mass,9_rod(weightless rod compound_3mZGzm).X,9_rod(weightless rod compound_3mZGzm).Y,9_rod(weightless rod compound_3mZGzm).Z,9_rod(weightless rod compound_3mZGzm).Euler1,9_rod(weightless rod compound_3mZGzm).Euler2,9_rod(weightless rod compound_3mZGzm).Euler3,9_rod(weightless rod compound_3mZGzm).mass,10_rod(weightless rod compound_ZWR3ry).X,10_rod(weightless rod compound_ZWR3ry).Y,10_rod(weightless rod compound_ZWR3ry).Z,10_rod(weightless rod compound_ZWR3ry).Euler1,10_rod(weightless rod compound_ZWR3ry).Euler2,10_rod(weightless rod compound_ZWR3ry).Euler3,10_rod(weightless rod compound_ZWR3ry).mass,11_rod(weightless rod compound_DfkA68).X,11_rod(weightless rod compound_DfkA68).Y,11_rod(weightless rod compound_DfkA68).Z,11_rod(weightless rod compound_DfkA68).Euler1,11_rod(weightless rod compound_DfkA68).Euler2,11_rod(weightless rod compound_DfkA68).Euler3,11_rod(weightless rod compound_DfkA68).mass,12_rod(weightless rod compound_57O27O).X,12_rod(weightless rod compound_57O27O).Y,12_rod(weightless rod compound_57O27O).Z,12_rod(weightless rod compound_57O27O).Euler1,12_rod(weightless rod compound_57O27O).Euler2,12_rod(weightless rod compound_57O27O).Euler3,12_rod(weightless rod compound_57O27O).mass,13_rod(weightless rod compound_w2Utd4).X,13_rod(weightless rod compound_w2Utd4).Y,13_rod(weightless rod compound_w2Utd4).Z,13_rod(weightless rod compound_w2Utd4).Euler1,13_rod(weightless rod compound_w2Utd4).Euler2,13_rod(weightless rod compound_w2Utd4).Euler3,13_rod(weightless rod compound_w2Utd4).mass,14_SCA(passive muscle).RestLen,14_SCA(passive muscle).CurrLen,14_SCA(passive muscle).Tension,15_SCA(passive muscle).RestLen,15_SCA(passive muscle).CurrLen,15_SCA(passive muscle).Tension,16_SCA(passive muscle).RestLen,16_SCA(passive muscle).CurrLen,16_SCA(passive muscle).Tension,17_SCA(passive muscle).RestLen,17_SCA(passive muscle).CurrLen,17_SCA(passive muscle).Tension,18_SCA(passive muscle).RestLen,18_SCA(passive muscle).CurrLen,18_SCA(passive muscle).Tension,19_SCA(passive muscle).RestLen,19_SCA(passive muscle).CurrLen,19_SCA(passive muscle).Tension,20_SCA(passive muscle).RestLen,20_SCA(passive muscle).CurrLen,20_SCA(passive muscle).Tension,21_SCA(passive muscle).RestLen,21_SCA(passive muscle).CurrLen,21_SCA(passive muscle).Tension,22_SCA(passive muscle).RestLen,22_SCA(passive muscle).CurrLen,22_SCA(passive muscle).Tension,23_SCA(passive muscle).RestLen,23_SCA(passive muscle).CurrLen,23_SCA(passive muscle).Tension,24_SCA(passive muscle).RestLen,24_SCA(passive muscle).CurrLen,24_SCA(passive muscle).Tension,25_SCA(passive muscle).RestLen,25_SCA(passive muscle).CurrLen,25_SCA(passive muscle).Tension,26_SCA(passive muscle).RestLen,26_SCA(passive muscle).CurrLen,26_SCA(passive muscle).Tension,27_SCA(passive muscle).RestLen,27_SCA(passive muscle).CurrLen,27_SCA(passive muscle).Tension,28_SCA(passive muscle).RestLen,28_SCA(passive muscle).CurrLen,28_SCA(passive muscle).Tension,29_SCA(passive muscle).RestLen,29_SCA(passive muscle).CurrLen,29_SCA(passive muscle).Tension,30_SCA(passive muscle).RestLen,30_SCA(passive muscle).CurrLen,30_SCA(passive muscle).Tension,31_SCA(passive muscle).RestLen,31_SCA(passive muscle).CurrLen,31_SCA(passive muscle).Tension,32_SCA(passive muscle).RestLen,32_SCA(passive muscle).CurrLen,32_SCA(passive muscle).Tension,33_SCA(passive muscle).RestLen,33_SCA(passive muscle).CurrLen,33_SCA(passive muscle).Tension,34_SCA(passive muscle).RestLen,34_SCA(passive muscle).CurrLen,34_SCA(passive muscle).Tension,35_SCA(passive muscle).RestLen,35_SCA(passive muscle).CurrLen,35_SCA(passive muscle).Tension,36_SCA(passive muscle).RestLen,36_SCA(passive muscle).CurrLen,36_SCA(passive muscle).Tension,37_SCA(passive muscle).RestLen,37_SCA(passive muscle).CurrLen,37_SCA(passive muscle).Tension,38_SCA(passive muscle).RestLen,38_SCA(passive muscle).CurrLen,38_SCA(passive muscle).Tension,39_SCA(active muscle).RestLen,39_SCA(active muscle).CurrLen,39_SCA(active muscle).Tension,40_SCA(active muscle).RestLen,40_SCA(active muscle).CurrLen,40_SCA(active muscle).Tension,41_SCA(active muscle).RestLen,41_SCA(active muscle).CurrLen,41_SCA(active muscle).Tension,42_SCA(active muscle).RestLen,42_SCA(active muscle).CurrLen,42_SCA(active muscle).Tension,43_SCA(active muscle).RestLen,43_SCA(active muscle).CurrLen,43_SCA(active muscle).Tension,44_SCA(active muscle).RestLen,44_SCA(active muscle).CurrLen,44_SCA(active muscle).Tension,45_SCA(custom muscle).RestLen,45_SCA(custom muscle).CurrLen,45_SCA(custom muscle).Tension,46_SCA(custom muscle).RestLen,46_SCA(custom muscle).CurrLen,46_SCA(custom muscle).Tension,47_SCA(custom muscle).RestLen,47_SCA(custom muscle).CurrLen,47_SCA(custom muscle).Tension,48_SCA(connector).RestLen,48_SCA(connector).CurrLen,48_SCA(connector).Tension,49_SCA(connector).RestLen,49_SCA(connector).CurrLen,49_SCA(connector).Tension,50_SCA(connector).RestLen,50_SCA(connector).CurrLen,50_SCA(connector).Tension,
0.01,10.6613,37.6787,-4.51424,0.0222019,-0.00465335,0.0264469,2.04534,10.6613,37.6787,-4.51424,0.0222019,-0.00465335,0.0264469,2.04534,0.195515,30.3549,-7.06962,-0.0215429,0.00318328,-0.0221168,1.52523,1.68166,38.2056,-1.53647,0.0355416,-0.0052328,-0.0538344,1.52523,9.80827,30.2188,-9.88729,0.00722802,0.00499056,0.0061154,1.52523,7.4958,30.3195,-0.0749794,-0.0210677,0.0432949,-0.0388661,1.52523,4.21519,38.1903,-11.4106,-0.0335773,-0.0120161,0.037355,1.52523,10.6613,37.6787,-4.51424,0.0222019,-0.00465335,0.0264469,2.04534,0.195515,30.3549,-7.06962,-0.0215429,0.00318328,-0.0221168,1.52523,9.80827,30.2188,-9.88729,0.00722802,0.00499056,0.0061154,1.52523,7.4958,30.3195,-0.0749794,-0.0210677,0.0432949,-0.0388661,1.52523,10.6613,37.6787,-4.51424,0.0222019,-0.00465335,0.0264469,2.04534,1.68166,38.2056,-1.53647,0.0355416,-0.0052328,-0.0538344,1.52523,4.21519,38.1903,-11.4106,-0.0335773,-0.0120161,0.037355,1.52523,6.69339,10.6483,4848.72,6.95248,10.2789,4078.2,6.80703,10.5068,4535.95,6.69339,10.3615,4497.06,6.79981,10.7076,4791,6.80703,10.7508,4835.11,6.79981,10.2575,4239.15,6.95248,10.2103,3994.13,6.80703,9.82311,3697.71,6.79981,10.804,4909.08,6.95248,10.8624,4793.61,6.79981,10.9136,5043.55,6.69339,10.2336,4340.35,6.95248,10.9019,4842.03,6.69339,10.6627,4866.37,6.80703,10.7487,4832.5,6.80703,9.82311,3697.71,6.69339,10.5819,4767.37,6.95248,10.1721,3947.23,6.79981,10.9962,5144.77,6.80703,10.497,4523.9,6.80703,10.3274,4315.93,6.79981,10.5371,4581.9,6.95248,10.6944,4587.64,6.69339,10.514,4684.12,4.34297,8.34297,2452,8.30351,11.3421,1862.66,6.43881,9.92458,2136.78,6.57152,9.96756,2081.77,8.50343,11.8412,2046.08,4.05649,7.51479,2119.93,24.7746,33.5778,5396.36,24.7972,33.3069,5216.45,24.7798,33.4077,5288.84,0.31074,0.532141,13284,0.311245,0.35957,2899.49,0.311605,0.547679,14164.4,
0.02,10.0802,36.887,-4.74025,0.0530644,-0.0226825,0.0555016,2.04534,10.0802,36.887,-4.74025,0.0530644,-0.0226825,0.0555016,2.04534,0.776135,30.7358,-6.98447,-0.0823866,0.0544108,-0.0467074,1.52523,2.26214,37.3161,-1.90282,0.0392382,-0.04198,-0.0987767,1.52523,9.42774,30.4252,-9.53056,0.0387731,0.0434058,0.0519409,1.52523,7.05521,30.3671,-0.630517,0.00921989,0.0563511,-0.0839968,1.52523,4.28738,37.2646,-10.6535,-0.076435,-0.0207899,0.0780702,1.52523,10.0802,36.887,-4.74025,0.0530644,-0.0226825,0.0555016,2.04534,0.776135,30.7358,-6.98447,-0.0823866,0.0544108,-0.0467074,1.52523,9.42774,30.4252,-9.53056,0.0387731,0.0434058,0.0519409,1.52523,7.05521,30.3671,-0.630517,0.00921989,0.0563511,-0.0839968,1.52523,10.0802,36.887,-4.74025,0.0530644,-0.0226825,0.0555016,2.04534,2.26214,37.3161,-1.90282,0.0392382,-0.04198,-0.0987767,1.52523,4.28738,37.2646,-10.6535,-0.076435,-0.0207899,0.0780702,1.52523,6.69339,10.1846,4280.21,6.95248,9.61969,3270.01,6.80703,9.74583,3602.97,6.69339,9.8481,3867.68,6.79981,10.6492,4719.35,6.80703,10.3821,4383.06,6.79981,9.87272,3767.38,6.95248,9.27333,2845.37,6.80703,9.02656,2721.15,6.79981,10.3317,4330.04,6.95248,11.2031,5211.25,6.79981,10.7884,4890.02,6.69339,10.2871,4405.87,6.95248,10.8824,4818.05,6.69339,10.5748,4758.57,6.80703,10.3256,4313.78,6.80703,9.02656,2721.15,6.69339,9.96951,4016.52,6.95248,9.40567,3007.61,6.79981,10.6596,4732.13,6.80703,10.4342,4446.93,6.80703,9.80697,3677.93,6.79981,10.0525,3987.8,6.95248,10.5943,4464.83,6.69339,10.7466,4969.27,4.34297,8.34297,2452,8.30351,10.32,1236.14,6.43881,8.84766,1476.63,6.57152,9.44345,1760.49,8.50343,11.194,1649.29,4.05649,6.96453,1782.63,24.7746,32.4854,4726.71,24.7972,32.0941,4472.97,24.7798,32.0986,4486.42,0.31074,0.535957,13513,0.311245,0.372372,3667.64,0.311605,0.449262,8259.38,
0.03,9.29907,35.8084,-5.08583,0.0737207,-0.0316835,0.0872632,2.04534,9.29907,35.8084,-5.08583,0.0737207,-0.0316835,0.0872632,2.04534,1.50795,31.0423,-6.81676,-0.147514,0.122667,-0.0663607,1.52523,3.06216,36.1574,-2.42917,0.0626011,-0.0527735,-0.124001,1.52523,8.92117,30.6438,-9.08145,0.0840154,0.0889012,0.110985,1.52523,6.90672,30.6374,-1.2399,0.0352896,0.0853183,-0.16133,1.52523,4.34279,36.0651,-9.58169,-0.115428,-0.0133267,0.0958338,1.52523,9.29907,35.8084,-5.08583,0.0737207,-0.0316835,0.0872632,2.04534,1.50795,31.0423,-6.81676,-0.147514,0.122667,-0.0663607,1.52523,8.92117,30.6438,-9.08145,0.0840154,0.0889012,0.110985,1.52523,6.90672,30.6374,-1.2399,0.0352896,0.0853183,-0.16133,1.52523,9.29907,35.8084,-5.08583,0.0737207,-0.0316835,0.0872632,2.04534,3.06216,36.1574,-2.42917,0.0626011,-0.0527735,-0.124001,1.52523,4.34279,36.0651,-9.58169,-0.115428,-0.0133267,0.0958338,1.52523,6.69339,9.93723,3976.95,6.95248,9.1056,2639.72,6.80703,9.36197,3132.35,6.69339,9.51143,3454.91,6.79981,10.6658,4739.69,6.80703,9.85764,3740.05,6.79981,9.51573,3329.72,6.95248,8.64194,2071.27,6.80703,8.73864,2368.15,6.79981,10.0412,3973.89,6.95248,11.4606,5526.9,6.79981,10.7587,4853.56,6.69339,10.3273,4455.22,6.95248,10.9308,4877.41,6.69339,10.5902,4777.43,6.80703,9.77078,3633.56,6.80703,8.73864,2368.15,6.69339,9.70967,3697.96,6.95248,8.91869,2410.57,6.79981,10.5904,4647.2,6.80703,9.84071,3719.3,6.80703,9.64773,3482.7,6.79981,9.75767,3626.33,6.95248,10.7846,4698.19,6.69339,10.7355,4955.6,4.34297,8.34297,2452,8.30351,9.05118,458.326,6.43881,7.83411,855.321,6.57152,8.96068,1464.56,8.50343,10.1022,980.047,4.05649,6.92147,1756.23,24.7746,31.179,3925.92,24.7972,30.7625,3656.75,24.7798,30.654,3600.85,0.31074,0.534051,13398.7,0.311245,0.378668,4045.41,0.311605,0.46548,9232.45,
0.04,8.47624,34.636,-5.54485,0.0807322,-0.0203546,0.128122,2.04534,8.47624,34.636,-5.54485,0.0807322,-0.0203546,0.128122,2.04534,2.26662,31.2114,-6.61458,-0.204974,0.198313,-0.0770982,1.52523,3.98876,34.9375,-2.91367,0.113191,-0.0239207,-0.128485,1.52523,8.35571,30.7876,-8.58069,0.14154,0.134148,0.172276,1.52523,6.81622,30.7854,-1.89271,0.0476834,0.115488,-0.242231,1.52523,4.27583,34.7738,-8.38014,-0.153833,0.0153322,0.0856228,1.52523,8.47624,34.636,-5.54485,0.0807322,-0.0203546,0.128122,2.04534,2.26662,31.2114,-6.61458,-0.204974,0.198313,-0.0770982,1.52523,8.35571,30.7876,-8.58069,0.14154,0.134148,0.172276,1.52523,6.81622,30.7854,-1.89271,0.0476834,0.115488,-0.242231,1.52523,8.47624,34.636,-5.54485,0.0807322,-0.0203546,0.128122,2.04534,3.98876,34.9375,-2.91367,0.113191,-0.0239207,-0.128485,1.52523,4.27583,34.7738,-8.38014,-0.153833,0.0153322,0.0856228,1.52523,6.69339,9.88509,3913.02,6.95248,9.01709,2531.21,6.80703,9.49161,3291.29,6.69339,9.417,3339.14,6.79981,10.8169,4924.99,6.80703,9.51707,3322.5,6.79981,9.4622,3264.09,6.95248,8.50797,1907.03,6.80703,8.88514,2547.76,6.79981,10.171,4133.12,6.95248,11.6528,5762.55,6.79981,10.9174,5048.19,6.69339,10.3904,4532.47,6.95248,10.9917,4952.03,6.69339,10.6135,4806.01,6.80703,9.52218,3328.78,6.80703,8.88514,2547.76,6.69339,9.839,3856.52,6.95248,8.9232,2416.1,6.79981,10.5491,4596.57,6.80703,9.56778,3384.68,6.80703,9.89068,3780.55,6.79981,9.85507,3745.74,6.95248,10.9043,4844.87,6.69339,10.7075,4921.31,4.34297,8.34297,2452,8.30351,7.77929,0,6.43881,7.05046,374.945,6.57152,8.73983,1329.17,8.50343,9.06622,344.99,4.05649,7.36091,2025.61,24.7746,29.8253,3096.05,24.7972,29.453,2854,24.7798,29.2212,2722.57,0.31074,0.532947,13332.4,0.311245,0.388051,4608.37,0.311605,0.476458,9891.13,
0.05,7.78846,33.505,-6.01284,0.0765293,0.0272819,0.183322,2.04534,7.78846,33.505,-6.01284,0.0765293,0.0272819,0.183322,2.04534,2.91764,31.1889,-6.37496,-0.24009,0.273487,-0.0705573,1.52523,4.852,33.8285,-3.20224,0.18616,0.0460737,-0.102062,1.52523,7.75444,30.7883,-8.11699,0.210713,0.175811,0.224965,1.52523,6.81299,30.7682,-2.51312,0.0384602,0.145551,-0.317168,1.52523,4.06455,33.5683,-7.31058,-0.193484,0.0711468,0.0390573,1.52523,7.78846,33.505,-6.01284,0.0765293,0.0272819,0.183322,2.04534,2.91764,31.1889,-6.37496,-0.24009,0.273487,-0.0705573,1.52523,7.75444,30.7883,-8.11699,0.210713,0.175811,0.224965,1.52523,6.81299,30.7682,-2.51312,0.0384602,0.145551,-0.317168,1.52523,7.78846,33.505,-6.01284,0.0765293,0.0272819,0.183322,2.04534,4.852,33.8285,-3.20224,0.18616,0.0460737,-0.102062,1.52523,4.06455,33.5683,-7.31058,-0.193484,0.0711468,0.0390573,1.52523,6.69339,9.86399,3887.15,6.95248,9.25692,2825.24,6.80703,9.90677,3800.28,6.69339,9.47145,3405.9,6.79981,11.1099,5284.14,6.80703,9.59324,3415.89,6.79981,9.62787,3467.2,6.95248,8.70582,2149.59,6.80703,9.15524,2878.91,6.79981,10.544,4590.39,6.95248,11.6345,5740.22,6.79981,11.2036,5399.03,6.69339,10.4613,4619.51,6.95248,10.9769,4933.96,6.69339,10.6552,4857.15,6.80703,9.85817,3740.7,6.80703,9.15524,2878.91,6.69339,10.06,4127.49,6.95248,9.26121,2830.5,6.79981,10.5954,4653.44,6.80703,9.84919,3729.68,6.80703,10.2854,4264.47,6.79981,10.1746,4137.5,6.95248,10.8544,4783.75,6.69339,10.68,4887.55,4.34297,8.34297,2452,8.30351,6.74231,0,6.43881,6.55963,74.0615,6.57152,8.74921,1334.92,8.50343,8.22898,0,4.05649,7.90345,2358.19,24.7746,28.4722,2266.62,24.7972,28.2871,2139.32,24.7798,27.8993,1912.23,0.31074,0.535131,13463.5,0.311245,0.3963,5103.31,0.311605,0.486486,10492.8,
0.06,7.42786,32.541,-6.33083,0.0627809,0.12253,0.243767,2.04534,7.42786,32.541,-6.33083,0.0627809,0.12253,0.243767,2.04534,3.27402,30.8967,-6.06368,-0.226258,0.336058,-0.0273963,1.52523,5.44006,32.9521,-3.22581,0.266682,0.144028,-0.0333107,1.52523,7.1482,30.5926,-7.80003,0.289781,0.211885,0.256934,1.52523,6.94768,30.5567,-3.03809,0.001906,0.173642,-0.376343,1.52523,3.78046,32.5917,-6.62605,-0.228924,0.147928,-0.0418207,1.52523,7.42786,32.541,-6.33083,0.0627809,0.12253,0.243767,2.04534,3.27402,30.8967,-6.06368,-0.226258,0.336058,-0.0273963,1.52523,7.1482,30.5926,-7.80003,0.289781,0.211885,0.256934,1.52523,6.94768,30.5567,-3.03809,0.001906,0.173642,-0.376343,1.52523,7.42786,32.541,-6.33083,0.0627809,0.12253,0.243767,2.04534,5.44006,32.9521,-3.22581,0.266682,0.144028,-0.0333107,1.52523,3.78046,32.5917,-6.62605,-0.228924,0.147928,-0.0418207,1.52523,6.69339,9.80371,3813.25,6.95248,9.35469,2945.11,6.80703,10.248,4218.58,6.69339,9.41954,3342.26,6.79981,11.4286,5674.86,6.80703,10.0204,3939.62,6.79981,9.80959,3689.99,6.95248,8.81613,2284.83,6.80703,9.2862,3039.46,6.79981,10.9367,5071.77,6.95248,11.1297,5121.25,6.79981,11.2305,5431.99,6.69339,10.5498,4727.9,6.95248,10.756,4663.15,6.69339,10.7113,4925.96,6.80703,10.5857,4632.61,6.80703,9.2862,3039.46,6.69339,10.1129,4192.38,6.95248,9.49368,3115.51,6.79981,10.6276,4692.91,6.80703,10.4562,4473.88,6.80703,10.606,4657.52,6.79981,10.3873,4398.21,6.95248,10.5336,4390.41,6.69339,10.6538,4855.45,4.34297,8.34297,2452,8.30351,6.17779,0,6.43881,6.3792,0,6.57152,8.72354,1319.19,8.50343,7.58671,0,4.05649,8.00884,2422.79,24.7746,27.2407,1511.74,24.7972,27.4016,1596.52,24.7798,26.7853,1229.35,0.31074,0.545739,14099.9,0.311245,0.400903,5379.49,0.311605,0.49687,11115.9,
0.07,7.61543,31.938,-6.40724,0.0390765,0.252477,0.28628,2.04534,7.61543,31.938,-6.40724,0.0390765,0.252477,0.28628,2.04534,3.12888,30.2902,-5.57288,-0.148298,0.369117,0.057738,1.52523,5.63658,32.3294,-2.97043,0.336082,0.247452,0.0756346,1.52523,6.60617,30.1947,-7.70518,0.368746,0.24064,0.257951,1.52523,7.24115,30.1398,-3.42429,-0.0639266,0.19804,-0.41339,1.52523,3.49513,31.9106,-6.44287,-0.234939,0.222432,-0.133384,1.52523,7.61543,31.938,-6.40724,0.0390765,0.252477,0.28628,2.04534,3.12888,30.2902,-5.57288,-0.148298,0.369117,0.057738,1.52523,6.60617,30.1947,-7.70518,0.368746,0.24064,0.257951,1.52523,7.24115,30.1398,-3.42429,-0.0639266,0.19804,-0.41339,1.52523,7.61543,31.938,-6.40724,0.0390765,0.252477,0.28628,2.04534,5.63658,32.3294,-2.97043,0.336082,0.247452,0.0756346,1.52523,3.49513,31.9106,-6.44287,-0.234939,0.222432,-0.133384,1.52523,6.69339,9.83794,3855.22,6.95248,9.07559,2602.93,6.80703,10.2908,4271.08,6.69339,9.22024,3097.92,6.79981,11.5726,5851.49,6.80703,10.4906,4516.06,6.79981,9.84159,3729.21,6.95248,8.6832,2121.86,6.80703,9.19888,2932.41,6.79981,11.3976,5636.83,6.95248,10.0859,3841.56,6.79981,10.8123,4919.29,6.69339,10.5208,4692.35,6.95248,10.2515,4044.55,6.69339,10.6463,4846.25,6.80703,11.0957,5257.86,6.80703,9.19888,2932.41,6.69339,10.0915,4166.06,6.95248,9.41706,3021.58,6.79981,10.5067,4544.62,6.80703,10.9197,5042.19,6.80703,10.7342,4814.73,6.79981,10.379,4388.13,6.95248,9.90538,3620.26,6.69339,10.6146,4807.44,4.34297,8.34297,2452,8.30351,6.03689,0,6.43881,6.56352,76.4516,6.57152,8.41882,1132.39,8.50343,7.12652,0,4.05649,7.53335,2131.32,24.7746,26.4085,1001.59,24.7972,26.9256,1304.71,24.7798,26.123,823.325,0.31074,0.542235,13889.7,0.311245,0.40599,5684.7,0.311605,0.509045,11846.4,
0.08,7.90655,31.4997,-6.37013,-0.00927132,0.392739,0.285493,2.04534,7.90655,31.4997,-6.37013,-0.00927132,0.392739,0.285493,2.04534,2.97838,29.4983,-5.01254,-0.0493596,0.396026,0.163419,1.52523,5.48852,31.8675,-2.44012,0.384581,0.341526,0.204712,1.52523,6.17805,29.6425,-7.832,0.438503,0.265606,0.228,1.52523,7.63769,29.543,-3.6727,-0.153276,0.220706,-0.428277,1.52523,3.16995,31.5145,-6.68209,-0.200194,0.287917,-0.214169,1.52523,7.90655,31.4997,-6.37013,-0.00927132,0.392739,0.285493,2.04534,2.97838,29.4983,-5.01254,-0.0493596,0.396026,0.163419,1.52523,6.17805,29.6425,-7.832,0.438503,0.265606,0.228,1.52523,7.63769,29.543,-3.6727,-0.153276,0.220706,-0.428277,1.52523,7.90655,31.4997,-6.37013,-0.00927132,0.392739,0.285493,2.04534,5.48852,31.8675,-2.44012,0.384581,0.341526,0.204712,1.52523,3.16995,31.5145,-6.68209,-0.200194,0.287917,-0.214169,1.52523,6.69339,10.0227,4081.7,6.95248,8.8148,2283.2,6.80703,10.2315,4198.38,6.69339,9.29444,3188.89,6.79981,11.3226,5544.94,6.80703,10.7064,4780.68,6.79981,9.97577,3893.73,6.95248,8.61276,2035.51,6.80703,8.98941,2675.6,6.79981,11.5254,5793.53,6.95248,8.91627,2407.61,6.79981,10.4951,4530.4,6.69339,10.4346,4586.76,6.95248,9.53594,3167.32,6.69339,10.5586,4738.75,6.80703,11.2573,5456.06,6.80703,8.98941,2675.6,6.69339,10.2357,4342.87,6.95248,9.29298,2869.45,6.79981,10.301,4292.44,6.80703,11.0051,5146.88,6.80703,10.633,4690.69,6.79981,10.2655,4248.95,6.95248,9.04988,2571.42,6.69339,10.5664,4748.33,4.34297,8.34297,2452,8.30351,6.20989,0,6.43881,7.09022,399.314,6.57152,8.00704,879.974,8.50343,6.68424,0,4.05649,7.13788,1888.89,24.7746,26.0495,781.538,24.7972,26.8321,1247.38,24.7798,26.0217,761.279,0.31074,0.543973,13994,0.311245,0.412686,6086.44,0.311605,0.52083,12553.5,
0.09,8.2517,31.2242,-6.29993,-0.0870573,0.514549,0.239259,2.04534,8.2517,31.2242,-6.29993,-0.0870573,0.514549,0.239259,2.04534,2.86449,28.6152,-4.52289,0.0599448,0.413188,0.273907,1.52523,5.20233,31.4171,-1.68337,0.415418,0.421071,0.323278,1.52523,5.87365,29.0008,-8.105,0.493725,0.291839,0.175506,1.52523,8.04442,28.8299,-3.82214,-0.254698,0.245726,-0.423628,1.52523,2.72946,31.305,-7.13764,-0.140941,0.342071,-0.26401,1.52523,8.2517,31.2242,-6.29993,-0.0870573,0.514549,0.239259,2.04534,2.86449,28.6152,-4.52289,0.0599448,0.413188,0.273907,1.52523,5.87365,29.0008,-8.105,0.493725,0.291839,0.175506,1.52523,8.04442,28.8299,-3.82214,-0.254698,0.245726,-0.423628,1.52523,8.2517,31.2242,-6.29993,-0.0870573,0.514549,0.239259,2.04534,5.20233,31.4171,-1.68337,0.415418,0.421071,0.323278,1.52523,2.72946,31.305,-7.13764,-0.140941,0.342071,-0.26401,1.52523,6.69339,10.4208,4569.86,6.95248,8.97396,2478.34,6.80703,10.19,4147.56,6.69339,9.64444,3617.99,6.79981,10.8351,4947.29,6.80703,10.6648,4729.64,6.79981,10.16,4119.57,6.95248,8.78084,2241.57,6.80703,8.84269,2495.72,6.79981,11.4034,5643.96,6.95248,7.84438,1093.47,6.79981,10.414,4430.99,6.69339,10.337,4467.12,6.95248,8.73995,2191.44,6.69339,10.4873,4651.35,6.80703,11.2246,5415.89,6.80703,8.84269,2495.72,6.69339,10.645,4844.73,6.95248,9.40304,3004.39,6.79981,10.2094,4180.16,6.80703,10.8601,4969.02,6.80703,10.4676,4487.89,6.79981,10.1174,4067.4,6.95248,8.13656,1451.68,6.69339,10.5173,4688.1,4.34297,8.34297,2452,8.30351,6.57728,0,6.43881,7.67277,756.416,6.57152,7.57777,616.83,8.50343,6.42155,0,4.05649,6.97798,1790.87,24.7746,26.1181,823.55,24.7972,26.8825,1278.3,24.7798,26.2817,920.606,0.31074,0.549565,14329.5,0.311245,0.423264,6721.12,0.311605,0.530201,13115.7,
